"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 13 Biosets for SARS day1 post-infection vs control Lung tissue experiments from six independent studies (GSE19137, GSE23955 , GSE36969,  GSE49262, GSE49263, GSE50000) and five strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV MA15, SARS-CoV MA15g, SARS-CoV MA15e, SARS-CoV TOR2, SARS-CoV Urbani). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata.   "		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day1 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option."		
		
Gene	Specificity	Score Ave
Tmem131	7 out of 13	15.14267398
AK053244	4 out of 13	15.14293111
Gm6377	5 out of 13	15.14599797
Spryd7	6 out of 13	15.19768116
Tpd52	5 out of 13	15.20899437
Rxrg	4 out of 13	15.23411413
Pprc1	6 out of 13	15.25476031
Lass6	7 out of 13	15.25506
9930013L23Rik	6 out of 13	15.27289348
LOC698955	5 out of 13	15.27375741
Mid1	6 out of 13	15.2851201
Shroom3	6 out of 13	15.3067425
Cables1	6 out of 13	15.30676609
Fem1c	6 out of 13	15.30874853
Acer2	4 out of 13	15.32886925
Tcof1	6 out of 13	15.34114529
Pitrm1	5 out of 13	15.36821379
Fcer1g	8 out of 13	15.36961788
Pten	6 out of 13	15.37546674
Exoc5	4 out of 13	15.37758208
Foxl2	5 out of 13	15.42884013
Slc13a3	7 out of 13	15.42992392
Sass6	6 out of 13	15.4433917
Elf3	6 out of 13	15.46555903
Gls	5 out of 13	15.47302905
Il28b	5 out of 13	15.49756183
Mybph	6 out of 13	15.49996296
Rab7l1	7 out of 13	15.52255102
Jag1	7 out of 13	15.52938966
Rbms2	4 out of 13	15.53551464
AK089315	6 out of 13	15.54628703
2310001H17Rik	6 out of 13	15.55298368
Rsbn1l	8 out of 13	15.58930003
Zfp90	7 out of 13	15.59284058
H2-Q2	6 out of 13	15.62522352
A_51_P402908	5 out of 13	15.63669032
1500012F01Rik	5 out of 13	15.64272528
Tnfsf8	4 out of 13	15.6565915
LOC722170	5 out of 13	15.66070838
Grina	6 out of 13	15.68100947
Nr4a1	8 out of 13	15.69501794
Stx16	7 out of 13	15.70292047
Pilrb2	5 out of 13	15.72770534
A_52_P13337	4 out of 13	15.7343064
Coq10b	8 out of 13	15.73507589
Smchd1	6 out of 13	15.7686198
Pilra	7 out of 13	15.81626159
Ccdc88b	5 out of 13	15.85509138
Mdn1	6 out of 13	15.8696282
Rbbp8	6 out of 13	15.87292783
Mgat4a	6 out of 13	15.87683912
LOC709483	5 out of 13	15.88309068
Eppk1	6 out of 13	15.88427281
Cdh15	6 out of 13	15.91277882
Stoml1	7 out of 13	15.97461164
Cst7	5 out of 13	15.98301502
COL4A3	4 out of 13	15.98686066
Plekho2	7 out of 13	16.03689954
Mthfr	7 out of 13	16.03806112
A_52_P511243	4 out of 13	16.04077319
RNF144B	5 out of 13	16.06656299
4833432P19Rik	5 out of 13	16.07083657
Fkbp5	4 out of 13	16.0748662
Scarb2	6 out of 13	16.09692328
Dclre1c	6 out of 13	16.10568724
Elf1	6 out of 13	16.13434025
Sod2	6 out of 13	16.16081147
Atp8b4	5 out of 13	16.17461078
Tnfrsf9	5 out of 13	16.19180625
Cd53	4 out of 13	16.19319948
Tspyl5	6 out of 13	16.20253676
Dapp1	6 out of 13	16.22676991
Ccdc25	5 out of 13	16.23849235
Lnpep	8 out of 13	16.23875469
Nktr	10 out of 13	16.28456479
Gm3373	6 out of 13	16.29496481
Klf8	4 out of 13	16.29604784
Slc30a7	8 out of 13	16.30218784
Plekhh1	6 out of 13	16.30242413
Fut4	5 out of 13	16.30386597
Senp5	7 out of 13	16.32706494
Acer3	8 out of 13	16.32832067
Mybpc2	5 out of 13	16.36401426
Clip4	8 out of 13	16.37121725
Gpr33	6 out of 13	16.38245316
Map2k1	5 out of 13	16.39070078
Apon	5 out of 13	16.41590316
Camk2d	6 out of 13	16.42711636
Man2a1	7 out of 13	16.43981687
Tarm1	5 out of 13	16.44471774
Serpinb2	8 out of 13	16.45294194
Fcgr2b	9 out of 13	16.4915216
H2-M3	7 out of 13	16.50815545
Fhl2	5 out of 13	16.54073571
Spata13	9 out of 13	16.58670934
Tagap1	5 out of 13	16.6316484
9530076L18	5 out of 13	16.63362671
PARD6B	5 out of 13	16.63520202
Pdlim5	8 out of 13	16.63625512
Adap2	6 out of 13	16.68918358
Marco	4 out of 13	16.72969006
Ccdc75	7 out of 13	16.73128866
Rfx5	7 out of 13	16.76491949
Ncf4	7 out of 13	16.78810796
Pax9	4 out of 13	16.80262553
AK029272	5 out of 13	16.81776432
Pglyrp2	5 out of 13	16.82205261
Klk1b5	5 out of 13	16.8857427
Spsb1	6 out of 13	16.90973908
Cep350	10 out of 13	16.921492
Aff1	7 out of 13	16.9236343
Rnf135	5 out of 13	16.92985731
Fmnl2	6 out of 13	16.93461347
Igf1r	7 out of 13	16.97527205
Zmynd15	7 out of 13	16.98375529
Clec5a	4 out of 13	16.98735284
Cited4	6 out of 13	16.98745736
Mosc1	4 out of 13	16.9943624
LOC702054	5 out of 13	17.0127068
Abhd8	6 out of 13	17.09214017
Defb22	6 out of 13	17.09655382
BC005537	8 out of 13	17.10045666
Padi4	8 out of 13	17.15137418
Ifna6	5 out of 13	17.16101392
Ttpal	5 out of 13	17.1789273
EXT1	4 out of 13	17.18814631
Piwil4	5 out of 13	17.19006749
Tcirg1	9 out of 13	17.23302454
1810033B17Rik	6 out of 13	17.23875604
Tnfsf10	6 out of 13	17.2561143
Ass1	4 out of 13	17.27011305
BC016579	5 out of 13	17.31549696
Fgr	4 out of 13	17.33531471
Lrrc25	9 out of 13	17.33737493
LOC701759	4 out of 13	17.35706783
Akap2	4 out of 13	17.35966797
Prkar2b	5 out of 13	17.40341193
Sav1	6 out of 13	17.40614961
Klhl25	6 out of 13	17.40764048
Pde12	7 out of 13	17.44352867
A_52_P820064	6 out of 13	17.44767773
Sidt1	6 out of 13	17.478818
Vps54	6 out of 13	17.48926464
Uaca	7 out of 13	17.54853625
Stk19	7 out of 13	17.56257875
Sfrp1	6 out of 13	17.56334032
Zc3h7a	7 out of 13	17.62380717
Rsl1	6 out of 13	17.63379878
Hpx	4 out of 13	17.70190103
Anxa7	7 out of 13	17.70321539
A_52_P322927	6 out of 13	17.70866767
Sh2d5	5 out of 13	17.71255347
Tuba8	5 out of 13	17.75138591
Ei24	8 out of 13	17.75842992
Cldn2	5 out of 13	17.76015542
Clec4a3	5 out of 13	17.76327592
Nod1	5 out of 13	17.76746061
Gca	5 out of 13	17.77830301
Ptp4a1	7 out of 13	17.78675208
Egr4	6 out of 13	17.79344263
Eif4a1	6 out of 13	17.7981279
Zfp296	6 out of 13	17.82355489
Sla	6 out of 13	17.83727508
Ptger4	5 out of 13	17.85166467
Morc1	5 out of 13	17.92228688
717134	4 out of 13	17.93461947
Ifrd1	6 out of 13	17.95330207
5031425E22Rik	4 out of 13	17.98007059
Calca	5 out of 13	17.99189933
Tbk1	7 out of 13	18.0251638
Dusp28	6 out of 13	18.04333074
Mvp	6 out of 13	18.06478975
Gm5662	5 out of 13	18.0755344
Zfp593	9 out of 13	18.07722897
Insl6	5 out of 13	18.0883906
Sh3bp2	6 out of 13	18.09186098
Rnf115	7 out of 13	18.10958073
Pramel5	6 out of 13	18.13344577
Apobec3	6 out of 13	18.14797268
Usp15	7 out of 13	18.14917463
Ppa1	4 out of 13	18.16128343
Rnasel	7 out of 13	18.19938792
Hnrnpd	7 out of 13	18.21138747
Prkx	7 out of 13	18.27385221
Pla2g7	4 out of 13	18.2944125
Mob3c	6 out of 13	18.29534013
Peli1	6 out of 13	18.3687529
Slc6a17	6 out of 13	18.39203184
Eif4enif1	7 out of 13	18.48201228
Wdr43	6 out of 13	18.50410142
Nup155	6 out of 13	18.51329218
Coro2a	6 out of 13	18.53100645
F13a1	4 out of 13	18.54502019
Pnpla5	6 out of 13	18.55492791
Pmaip1	8 out of 13	18.57459668
Cyr61	6 out of 13	18.62420554
Tespa1	7 out of 13	18.65333489
AK084859	5 out of 13	18.65589372
Itgam	5 out of 13	18.67411664
Ddx39b	5 out of 13	18.71710202
A730049H05Rik	6 out of 13	18.76813197
4922501L14Rik	4 out of 13	18.82269279
A930005I04Rik	6 out of 13	18.85910943
Tubb6	6 out of 13	18.88155556
Bcl6	8 out of 13	18.88339907
Itih1	8 out of 13	18.88359121
Mm.353050	7 out of 13	18.88737246
Grrp1	6 out of 13	18.90915138
A_52_P135873	6 out of 13	18.91899752
Cdk12	7 out of 13	18.94087971
Lpin2	8 out of 13	18.94693362
Fem1b	6 out of 13	18.95919702
AI413194	7 out of 13	18.9759655
Rbl1	7 out of 13	18.98551032
F830004M19Rik	5 out of 13	18.9887005
Icam5	6 out of 13	19.00219544
Nfkbid	6 out of 13	19.02072593
Ppp1r15a	6 out of 13	19.05132894
Arih1	9 out of 13	19.05281295
Fgd6	8 out of 13	19.08957265
IFI27	4 out of 13	19.1179656
Pvr	6 out of 13	19.13864001
Gna13	7 out of 13	19.17412773
Srgn	9 out of 13	19.20472341
PTCD3	4 out of 13	19.21477095
Gm20117	5 out of 13	19.22362938
Ppp1r15b	6 out of 13	19.25655534
Tlk2	8 out of 13	19.2907828
Sertad1	6 out of 13	19.33179957
Ambp	5 out of 13	19.33735545
Trim15	5 out of 13	19.37632919
OTUD7B	5 out of 13	19.42252022
Ly6e	6 out of 13	19.51509758
Alpk1	8 out of 13	19.5243673
Pawr	7 out of 13	19.52490824
Vps33a	8 out of 13	19.52575871
Rnd3	6 out of 13	19.5314184
Naa20	6 out of 13	19.54304165
Stk40	10 out of 13	19.55891302
Ier2	6 out of 13	19.56284975
Trim5	4 out of 13	19.57824764
Il2rg	6 out of 13	19.59884933
Lap3	7 out of 13	19.63486636
Ythdf1	8 out of 13	19.65501855
Ptpn21	6 out of 13	19.71466929
Inpp1	6 out of 13	19.74677497
2310014L17Rik	5 out of 13	19.75174149
Oas1c	6 out of 13	19.7527611
Atxn7l3b	7 out of 13	19.75539583
Cd300lf	4 out of 13	19.78659622
Trpm2	5 out of 13	19.79833676
Ccdc11	7 out of 13	19.82353685
Hpse	6 out of 13	19.89284403
Bmpr1a	4 out of 13	19.94550351
Oxsr1	8 out of 13	19.99691622
Gm10128	6 out of 13	20.01223879
Cd14	7 out of 13	20.01695071
Gsdmd	6 out of 13	20.01922642
Slc25a28	7 out of 13	20.03804474
Phlda1	7 out of 13	20.04984976
Cngb3	6 out of 13	20.06602036
Oas1d	6 out of 13	20.07963458
BC100530	4 out of 13	20.10292848
Map3k8	4 out of 13	20.11060044
Ccl22	6 out of 13	20.12499665
Slco3a1	6 out of 13	20.13012585
Sdc4	6 out of 13	20.13188068
LOC696131	6 out of 13	20.16962896
Ifi27l2b	6 out of 13	20.17144724
Adam30	8 out of 13	20.20063739
Ffar2	5 out of 13	20.23488418
Mrap	5 out of 13	20.2447473
Btbd17	9 out of 13	20.26810026
Cebpb	6 out of 13	20.30361836
Nuak2	6 out of 13	20.31769947
Apobec1	6 out of 13	20.34001371
Gpr15	5 out of 13	20.36315901
Ptgs2	7 out of 13	20.42335165
Gda	8 out of 13	20.46026143
Il2rb	5 out of 13	20.52691398
OTUD4	6 out of 13	20.53952483
Irf5	4 out of 13	20.54342829
2210407C18Rik	5 out of 13	20.55019145
Zfp516	8 out of 13	20.57131241
Col11a2	7 out of 13	20.57375098
Ccnyl1	6 out of 13	20.58974817
1700123I01Rik	6 out of 13	20.63030269
Psmb9	5 out of 13	20.64297186
RBPMS	6 out of 13	20.6513896
Whsc1l1	7 out of 13	20.7452961
Il5	5 out of 13	20.76617693
Fyco1	8 out of 13	20.85692179
Tapbpl	7 out of 13	20.86368189
Lilrb3	5 out of 13	20.86567894
Pfkfb2	8 out of 13	20.92461654
Tank	8 out of 13	20.96436335
BC016423	6 out of 13	21.00289082
LOC710012	4 out of 13	21.00525258
Stfa2	4 out of 13	21.01902234
F10	4 out of 13	21.03359997
Tma16	7 out of 13	21.04817913
P2ry13	5 out of 13	21.12473159
Cox18	7 out of 13	21.12524338
Hck	8 out of 13	21.13007446
9330171B17Rik	4 out of 13	21.18242306
Atp10a	6 out of 13	21.23347298
Bid	6 out of 13	21.25689543
Fus	6 out of 13	21.25944092
Slc7a8	4 out of 13	21.26325896
Pla2g16	8 out of 13	21.29995993
5830416P10Rik	6 out of 13	21.32765367
Sirpb1b	5 out of 13	21.32770009
Mm.379824	6 out of 13	21.33693543
Arrdc4	10 out of 13	21.35128113
Cgnl1	7 out of 13	21.42298688
Dnajb5	6 out of 13	21.46498359
Abl2	8 out of 13	21.48160112
Saa1	7 out of 13	21.48865196
Mapk1ip1l	6 out of 13	21.61399545
Stfa2l1	4 out of 13	21.64991412
Dr1	8 out of 13	21.7099735
Gpr35	6 out of 13	21.71744909
A_52_P465129	6 out of 13	21.77602835
C2	7 out of 13	21.80229669
Ifna13	5 out of 13	21.83947226
A_52_P315423	5 out of 13	21.88039526
AU021034	4 out of 13	21.9858478
Fnbp4	8 out of 13	22.00091384
Morc3	6 out of 13	22.02161035
Siglec1	5 out of 13	22.04677107
Plscr2	6 out of 13	22.06742033
Nub1	7 out of 13	22.11284311
Vcpip1	6 out of 13	22.11314553
Trim12a	6 out of 13	22.18003546
Micall2	7 out of 13	22.29790077
Smox	8 out of 13	22.30826918
Trim12c	6 out of 13	22.32888858
Fosb	6 out of 13	22.32949055
Wdr19	9 out of 13	22.36012752
Csf3	6 out of 13	22.39191064
Rhbdf2	6 out of 13	22.43807544
Nmral1	6 out of 13	22.5059544
Tnfsf9	7 out of 13	22.56794395
Epha2	7 out of 13	22.61999064
Jph3	5 out of 13	22.62680859
Cxcl13	4 out of 13	22.65291614
S100a9	5 out of 13	22.6936638
Ccnl1	6 out of 13	22.69592811
Itpkc	7 out of 13	22.72081448
Baz1a	8 out of 13	22.74061049
Oas1e	6 out of 13	22.79227479
Parp3	7 out of 13	22.85978621
Sap30	6 out of 13	22.87492018
Trim30b	5 out of 13	22.87762297
Ece2	9 out of 13	22.9583512
Ocstamp	5 out of 13	22.9601317
Hk2	5 out of 13	22.96335906
Adamts6	6 out of 13	23.02633635
Timd4	5 out of 13	23.0380257
Etnk1	8 out of 13	23.09219655
Akirin1	7 out of 13	23.10365303
Ggct	6 out of 13	23.15614262
Spag9	6 out of 13	23.25502596
Tbc1d1	7 out of 13	23.3001319
Ptges	8 out of 13	23.30961751
Zc3h12a	7 out of 13	23.3609993
Ttc39c	8 out of 13	23.36859719
Gcnt2	6 out of 13	23.38075902
Ly6i	5 out of 13	23.38257582
Patl1	4 out of 13	23.43341909
A_52_P339422	7 out of 13	23.43589134
Stard5	8 out of 13	23.45482109
Ltbp1	8 out of 13	23.48300953
2310043M15Rik	6 out of 13	23.51212393
Wsb1	6 out of 13	23.52624675
5730508B09Rik	8 out of 13	23.53927754
Shisa5	7 out of 13	23.59867757
Sirpb1a	5 out of 13	23.60546829
Ttc39b	6 out of 13	23.61276257
Mab21l3	7 out of 13	23.63800643
Serpina3m	5 out of 13	23.67417688
Fasl	7 out of 13	23.70668953
Osm	9 out of 13	23.75195434
Fbxw17	7 out of 13	23.77515133
Katna1	7 out of 13	23.7986239
Amn	6 out of 13	23.80756786
Ccl8	5 out of 13	23.81774528
Khdc3	7 out of 13	23.82399265
Fpr1	8 out of 13	23.86480886
Ly6a	6 out of 13	23.92093155
Itgb6	7 out of 13	24.02003778
Pttg1	7 out of 13	24.02496642
Olfr56	6 out of 13	24.02988544
4930572P05Rik	7 out of 13	24.17819359
Tmem252	6 out of 13	24.19348206
Tmc5	6 out of 13	24.21250019
Chd7	8 out of 13	24.27107218
Ppp1r10	8 out of 13	24.27429324
Casp1	5 out of 13	24.29395587
Il10ra	7 out of 13	24.29563567
Syt12	7 out of 13	24.31011628
Il12rb1	5 out of 13	24.35753282
Casp8	6 out of 13	24.37390206
Tgif2	7 out of 13	24.37804837
Smg1	8 out of 13	24.39773112
Bcl2a1c	5 out of 13	24.50313398
Psme2	7 out of 13	24.52452232
Clec4d	5 out of 13	24.60481116
1110018G07Rik	7 out of 13	24.69809182
Zbtb5	9 out of 13	24.71632754
A_52_P575797	7 out of 13	24.72548921
Creb5	8 out of 13	24.74497383
434448	6 out of 13	24.81133452
Arl5c	5 out of 13	24.81357786
Nup98	8 out of 13	24.8353367
Ly86	7 out of 13	24.85373986
Asb4	6 out of 13	24.93415978
Irx1	7 out of 13	24.95486055
Rdh10	7 out of 13	24.96106529
Gpr141	5 out of 13	25.02685048
Ptpn1	10 out of 13	25.07580752
Cachd1	10 out of 13	25.22345802
Rasa4	5 out of 13	25.24976062
Pim3	6 out of 13	25.25036136
Gm5589	6 out of 13	25.29155723
Hivep2	9 out of 13	25.30425884
Chl1	6 out of 13	25.43658858
Apoc2	6 out of 13	25.44734677
Nts	6 out of 13	25.45805177
Emilin2	6 out of 13	25.49550318
Fndc3a	6 out of 13	25.5300384
Actl6b	7 out of 13	25.53005523
Clca2	6 out of 13	25.53244318
A_52_P465669	6 out of 13	25.6116085
A_52_P565015	6 out of 13	25.71627875
Ccl9	4 out of 13	25.71892288
Tcp10b	7 out of 13	25.73146113
A_52_P5263	6 out of 13	25.76369997
Mafk	6 out of 13	25.78650283
Ccl20	4 out of 13	25.81990771
AK048779	7 out of 13	25.86428692
Il13ra1	7 out of 13	25.98903418
Slc10a6	6 out of 13	26.01744031
Asprv1	6 out of 13	26.02193825
Arid5b	7 out of 13	26.03872343
Yrdc	9 out of 13	26.05263461
AK051634	6 out of 13	26.08538335
Usp25	7 out of 13	26.22734482
Xrn1	7 out of 13	26.26249779
Uba7	7 out of 13	26.26884955
Csf2rb	7 out of 13	26.2999125
H2-T10	6 out of 13	26.32860098
4930511M11Rik	7 out of 13	26.35207271
Ier3	7 out of 13	26.44394755
Snx20	7 out of 13	26.46795516
Batf3	7 out of 13	26.48054194
Shc3	7 out of 13	26.54495351
Enpp4	7 out of 13	26.55228017
Aen	8 out of 13	26.75631018
Slamf7	5 out of 13	26.92343808
LOC544818	6 out of 13	26.93535473
Plscr1	9 out of 13	26.93745947
Aftph	10 out of 13	26.9727741
Itga4	8 out of 13	27.01569964
Cybb	6 out of 13	27.04540373
Dio2	5 out of 13	27.09816141
Apol8	7 out of 13	27.10119768
Il1f9	6 out of 13	27.13938145
A_52_P334259	6 out of 13	27.14161646
AA986860	8 out of 13	27.23710265
Gramd3	7 out of 13	27.33028843
Snx10	7 out of 13	27.60366349
Cxcr2	5 out of 13	27.61735626
A_52_P245911	7 out of 13	27.67196392
Ptpro	6 out of 13	27.67787174
Sell	5 out of 13	27.70866491
Tnfrsf1b	5 out of 13	27.71211403
Rin2	7 out of 13	27.74615447
Rhou	7 out of 13	27.78234319
Ms4a6b	5 out of 13	27.78708421
Nfkbia	6 out of 13	27.79017922
Ccr5	5 out of 13	27.87205838
H2-Q9	8 out of 13	27.94393757
Adamts9	8 out of 13	27.96649027
Asb13	7 out of 13	28.00615606
Zfp429	8 out of 13	28.02475611
Cd80	7 out of 13	28.13644036
Tnc	7 out of 13	28.20671753
Clec4e	6 out of 13	28.33510042
Fos	6 out of 13	28.35053281
LOC381508	7 out of 13	28.36318588
Trim56	7 out of 13	28.41274403
Azi2	8 out of 13	28.45232607
Wars	7 out of 13	28.50431117
9930111J21Rik2	6 out of 13	28.57692511
Enc1	8 out of 13	28.65718216
Ssh1	8 out of 13	28.69677568
Cd47	9 out of 13	28.75453138
EG667984	6 out of 13	28.75574826
Arsi	8 out of 13	28.85271695
2810474O19Rik	9 out of 13	28.97719774
Clca1	6 out of 13	28.99111795
Ifitm7	7 out of 13	29.01666505
Trem3	6 out of 13	29.03457476
Slc28a2	6 out of 13	29.09427714
Mthfd2	7 out of 13	29.09708338
Trim6	7 out of 13	29.13095503
Tmem140	8 out of 13	29.18964219
Slc39a14	6 out of 13	29.19028725
Serpina3i	7 out of 13	29.38526367
Fcgr4	5 out of 13	29.41863961
Wfdc18	7 out of 13	29.44714852
A_52_P748461	7 out of 13	29.46046766
Basp1	7 out of 13	29.50301209
A_52_P577992	6 out of 13	29.53723657
Lgi2	9 out of 13	29.54897726
Nfkb1	11 out of 13	29.63759674
Ankrd1	7 out of 13	29.76107775
Sele	7 out of 13	29.80262371
Lrrc4	7 out of 13	29.81815883
Fas	8 out of 13	29.91850201
Wfdc17	5 out of 13	29.94648401
Rgs8	7 out of 13	29.96892481
Rab8b	7 out of 13	30.01961923
Tmem106a	8 out of 13	30.01968899
Crem	8 out of 13	30.0523013
Klra2	6 out of 13	30.13335289
F3	6 out of 13	30.15444384
Serpinb9	8 out of 13	30.16518965
AW112010	6 out of 13	30.19134832
5430427O19Rik	6 out of 13	30.19731755
Hspa1a	6 out of 13	30.29521958
Pla2g4c	7 out of 13	30.3667729
Cartpt	7 out of 13	30.3930865
Tapbp	10 out of 13	30.42236478
Kif5c	7 out of 13	30.46778945
Malt1	7 out of 13	30.47437816
Tgm2	8 out of 13	30.47455104
Muc4	8 out of 13	30.5251277
Jak2	7 out of 13	30.53959692
Klrk1	6 out of 13	30.58836642
Tra2a	10 out of 13	30.70017943
A_51_P144143	6 out of 13	30.73353316
Apol10b	6 out of 13	30.79390816
A_52_P368690	6 out of 13	30.88383362
432823	7 out of 13	30.89269563
Cxadr	8 out of 13	30.90031784
Nlgn2	9 out of 13	30.93590227
Icam1	8 out of 13	30.96238216
4933426M11Rik	10 out of 13	30.97365107
St3gal1	7 out of 13	31.07430011
Sptlc2	8 out of 13	31.09782786
Cebpd	5 out of 13	31.23468364
Tnip1	8 out of 13	31.27246698
Trim14	9 out of 13	31.27249199
Sema4c	6 out of 13	31.2924145
Il1b	6 out of 13	31.30189803
Sik3	9 out of 13	31.31883325
Pfkfb3	7 out of 13	31.39549959
Xcl1	6 out of 13	31.45263716
Ddx24	11 out of 13	31.5448967
Ftsjd2	9 out of 13	31.59569272
Litaf	7 out of 13	31.66352836
Slc15a3	5 out of 13	31.74973754
Ptpn2	8 out of 13	31.772214
Asap3	6 out of 13	31.83947413
Il4i1	8 out of 13	31.84903695
Mpeg1	7 out of 13	31.8590352
Ifitm1	7 out of 13	31.87368187
Psmb10	8 out of 13	31.9096663
Trim69	8 out of 13	31.93247534
Slamf8	6 out of 13	32.12617037
Themis2	7 out of 13	32.16186315
Skor1	6 out of 13	32.17607513
Skil	7 out of 13	32.18619617
Cd86	7 out of 13	32.22707079
Mcm10	7 out of 13	32.30594693
A430084P05Rik	7 out of 13	32.34695639
A230050P20Rik	9 out of 13	32.34701953
Il15ra	8 out of 13	32.37214776
Smg7	9 out of 13	32.37744893
Gpr171	7 out of 13	32.41227166
D17H6S56E-5	7 out of 13	32.42064286
Tcstv1	6 out of 13	32.43376001
Usp42	9 out of 13	32.53661019
Gfpt2	7 out of 13	32.61225466
Pik3ap1	8 out of 13	32.70268969
Mmp13	6 out of 13	32.75807414
ENSMUST00000096862	5 out of 13	32.84809956
A530032D15Rik	6 out of 13	32.87537231
Ccl5	7 out of 13	32.9701912
Samsn1	9 out of 13	32.98961999
Ubd	6 out of 13	32.99465724
Dll1	7 out of 13	33.05253777
Mmp8	6 out of 13	33.09502782
Sectm1b	6 out of 13	33.15615132
Arhgap8	7 out of 13	33.21403258
Lhx2	5 out of 13	33.24455525
Aoah	8 out of 13	33.26823119
Pde7b	7 out of 13	33.42255121
Ifna4	6 out of 13	33.42924472
Gm9975	7 out of 13	33.47432625
Batf	7 out of 13	33.48884835
Ddx4	6 out of 13	33.49377616
Ripk2	9 out of 13	33.50301153
Pdcd1	7 out of 13	33.50763866
BC117090	6 out of 13	33.51374425
Tap2	8 out of 13	33.54594842
Naa25	8 out of 13	33.57475168
Slc2a6	6 out of 13	33.61104896
Fmr1	9 out of 13	33.63405492
A_52_P981179	6 out of 13	33.6921555
Optn	8 out of 13	33.72424729
545342	6 out of 13	33.76098099
Saa3	5 out of 13	33.77752236
Gm5483	6 out of 13	33.79472217
Fosl1	7 out of 13	33.94534867
Ascc3	7 out of 13	34.09895215
Serpina3n	7 out of 13	34.11323403
Ccdc86	8 out of 13	34.17260252
Plaur	9 out of 13	34.2159219
Rnd1	6 out of 13	34.24341823
Timeless	7 out of 13	34.41556984
9130017N09Rik	6 out of 13	34.42111123
Gm5431	6 out of 13	34.43146529
Ankfy1	9 out of 13	34.44752969
Darc	6 out of 13	34.5143492
Rbm43	8 out of 13	34.53087779
Prm1	6 out of 13	34.64825071
4930599N23Rik	6 out of 13	34.74126438
Rnf31	10 out of 13	34.74924349
Trib1	9 out of 13	34.75440544
5230400M03Rik	7 out of 13	34.82470074
Tnfrsf12a	7 out of 13	34.84542033
Hap1	8 out of 13	34.86574657
AK082805	6 out of 13	34.92057306
Fap	8 out of 13	34.96825375
Xdh	7 out of 13	35.01310898
Dcp2	7 out of 13	35.11908803
Sectm1a	6 out of 13	35.1483468
Klf6	11 out of 13	35.18798066
A_52_P1173559	6 out of 13	35.19861678
Mm.369503	7 out of 13	35.25183855
Csprs	6 out of 13	35.37109218
Pnpt1	7 out of 13	35.39958089
Sbno2	7 out of 13	35.45946985
Egfr	9 out of 13	35.52822299
Aldh1b1	6 out of 13	35.55355207
Edar	9 out of 13	35.72984652
Olfr996	7 out of 13	35.77410016
Bcl2a1b	7 out of 13	35.80354453
Cxcl16	8 out of 13	35.881951
Vcan	6 out of 13	35.89684511
Mov10	8 out of 13	35.90167695
Parp11	7 out of 13	35.91370231
Ms4a4b	6 out of 13	35.91427023
Nmi	8 out of 13	35.92923857
A530064D06Rik	6 out of 13	35.94497833
Egr1	6 out of 13	35.96083071
Saa2	5 out of 13	35.9695877
Lgals8	9 out of 13	35.99620401
Fam46a	7 out of 13	36.02283273
Oas1g	8 out of 13	36.14444033
Fosl2	8 out of 13	36.14969405
Gm12185	7 out of 13	36.2906197
Tdrd7	8 out of 13	36.3757355
Ninj2	8 out of 13	36.44495898
Whamm	8 out of 13	36.48202319
Mxd1	7 out of 13	36.49388036
Egr2	7 out of 13	36.52591223
Gm8995	6 out of 13	36.5509274
Larp1	10 out of 13	36.5636047
Ccl3	5 out of 13	36.6682565
Niacr1	6 out of 13	36.73631914
Irf2	10 out of 13	36.78589486
Cfb	6 out of 13	36.89509019
Pou3f1	7 out of 13	36.90262673
9330175E14Rik	7 out of 13	36.94365662
C7	7 out of 13	36.9796927
Rnf19b	7 out of 13	37.0157814
Dck	7 out of 13	37.03147904
Slc25a22	8 out of 13	37.05439849
5-Mar	8 out of 13	37.07451028
Abtb2	8 out of 13	37.137007
C130026I21Rik	6 out of 13	37.17742921
Tcstv3	6 out of 13	37.21432533
Dusp8	8 out of 13	37.5386014
Tifa	7 out of 13	37.65358938
2010106G01Rik	8 out of 13	37.92604928
Aim1	9 out of 13	37.93877398
Ifna1	6 out of 13	37.97967521
Il12b	9 out of 13	38.04083599
Gbp11	6 out of 13	38.06519811
Psmb8	8 out of 13	38.15376938
Il1r2	10 out of 13	38.22069142
Nampt	9 out of 13	38.26983613
Arc	8 out of 13	38.39204542
Ifna2	6 out of 13	38.5216427
1700034G24Rik	7 out of 13	38.60721477
Dusp2	7 out of 13	38.76031078
Cd40	7 out of 13	38.87329581
Ccrn4l	8 out of 13	38.87439568
Ifitm3	10 out of 13	38.98112617
Plek	8 out of 13	38.9862632
Ifnab	6 out of 13	38.9896258
Nfkbiz	9 out of 13	39.0116773
Ccl19	7 out of 13	39.01894634
Cish	11 out of 13	39.0331175
Sp110	7 out of 13	39.16590241
Gbp8	6 out of 13	39.24378756
Gbp4	6 out of 13	39.5861034
