"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."		
		
Gene	Specificity	Score Ave
Pisd-ps1	9 out of 15	-15.43506251
LOC700188	8 out of 15	-15.44100288
Ick	10 out of 15	-15.44802349
Tcf15	7 out of 15	-15.48542344
Csad	8 out of 15	-15.48829521
Trpc1	9 out of 15	-15.4922679
Dsp	10 out of 15	-15.53149977
Zbtb44	7 out of 15	-15.54827919
Ubr1	11 out of 15	-15.56773999
Mat2b	12 out of 15	-15.57763461
Tmem117	9 out of 15	-15.58367384
LOC713493	7 out of 15	-15.59182561
5330426P16Rik	8 out of 15	-15.60238017
Gm5148	8 out of 15	-15.60313217
D130051D11Rik	8 out of 15	-15.60334472
Agmo	8 out of 15	-15.63035287
D3Ertd751e	8 out of 15	-15.65915102
Mlana	9 out of 15	-15.6721805
Sdpr	8 out of 15	-15.68516991
Zfyve27	8 out of 15	-15.69001578
Mapre2	10 out of 15	-15.70764051
Chpt1	13 out of 15	-15.71179499
Gm3588	8 out of 15	-15.71386907
2510003E04Rik	12 out of 15	-15.72524192
Trmt12	13 out of 15	-15.7605069
Zbtb4	10 out of 15	-15.76315639
Klk8	8 out of 15	-15.76882691
Cyb5	10 out of 15	-15.7781971
A530099J19Rik	7 out of 15	-15.78575059
Mm.380917	8 out of 15	-15.80238997
ENSMUSG00000023461	8 out of 15	-15.81466127
A_52_P390448	8 out of 15	-15.81548658
LOC721211	10 out of 15	-15.82681302
Gpatch8	14 out of 15	-15.8469281
Carkd	12 out of 15	-15.85581748
Nipbl	13 out of 15	-15.86489024
Arap3	9 out of 15	-15.88608759
Wdr69	7 out of 15	-15.88613411
Hectd3	12 out of 15	-15.89674149
Ankrd29	11 out of 15	-15.89841414
Appl2	9 out of 15	-15.89863823
Zmym5	11 out of 15	-15.92441738
Slc12a5	7 out of 15	-15.93524336
Slc23a1	8 out of 15	-15.96834575
AK087612	8 out of 15	-15.9889888
Nav2	11 out of 15	-15.99227778
Ampd1	9 out of 15	-15.9949531
LOC713840	9 out of 15	-16.00106034
LOC696754	9 out of 15	-16.00193646
TNFRSF25	8 out of 15	-16.0033695
Klhl29	10 out of 15	-16.00755123
Akr1b3	11 out of 15	-16.00979881
Fam92b	8 out of 15	-16.02073321
Mcart1	12 out of 15	-16.03161355
Tlcd1	9 out of 15	-16.03659959
Dirc2	9 out of 15	-16.05264425
PNKD	8 out of 15	-16.09703485
Arrdc3	8 out of 15	-16.10372383
Rhbg	8 out of 15	-16.10616603
AK039370	9 out of 15	-16.12090712
Prdx6	13 out of 15	-16.14241496
1810026B05Rik	9 out of 15	-16.15314191
Lyzl4	7 out of 15	-16.15888148
Pxmp4	10 out of 15	-16.19915763
Vmac	9 out of 15	-16.20434301
Sh3rf1	12 out of 15	-16.20788943
Sspn	8 out of 15	-16.21469368
LOC708740	7 out of 15	-16.21634749
Tmem59	11 out of 15	-16.28066093
Atp13a4	8 out of 15	-16.2875097
Gtf2i	14 out of 15	-16.28792313
Gdf10	7 out of 15	-16.29006067
LOC710297	7 out of 15	-16.29431673
Abcf3	10 out of 15	-16.32300334
Fam43a	12 out of 15	-16.32651651
Mll5	11 out of 15	-16.33374632
Ralgps2	7 out of 15	-16.34359251
Foxp1	9 out of 15	-16.35758326
CYTB	9 out of 15	-16.37955237
Tob1	10 out of 15	-16.38890922
LOC708735	12 out of 15	-16.41150557
Pvrl3	9 out of 15	-16.41282228
H2-DMb2	8 out of 15	-16.43037378
Pcbd1	10 out of 15	-16.45374498
BE368005	7 out of 15	-16.4561266
Smurf2	10 out of 15	-16.46251857
Polg2	10 out of 15	-16.46323328
D10Bwg1070e	8 out of 15	-16.49188801
Ppl	9 out of 15	-16.51739187
Insig1	10 out of 15	-16.51760111
Plscr4	9 out of 15	-16.54175788
Epb4.1	12 out of 15	-16.54785104
Ccdc33	9 out of 15	-16.56345571
LOC710656	9 out of 15	-16.59971613
Stim1	11 out of 15	-16.604902
3110057O12Rik	11 out of 15	-16.60787935
Ngef	10 out of 15	-16.60980224
MME	9 out of 15	-16.62406683
Ak8	11 out of 15	-16.62751588
Fry	8 out of 15	-16.63111297
Cyp4b1	8 out of 15	-16.63788964
Cebpa	9 out of 15	-16.64639681
ENPP5	10 out of 15	-16.64650959
9530010C24Rik	7 out of 15	-16.65048306
Ros1	7 out of 15	-16.65202361
Cyp4v3	8 out of 15	-16.65440358
5730403B10Rik	10 out of 15	-16.65703506
Id4	10 out of 15	-16.67683561
Cybrd1	9 out of 15	-16.68645711
Pcp4l1	8 out of 15	-16.68651051
Gstt3	9 out of 15	-16.6994865
Ear11	7 out of 15	-16.69962814
1520402A15Rik	9 out of 15	-16.71241547
Sec14l2	9 out of 15	-16.73435243
Sdf4	11 out of 15	-16.74276711
Ube2e2	11 out of 15	-16.75273592
Mm.285569	9 out of 15	-16.7641717
LOC707641	12 out of 15	-16.78448237
Ncald	8 out of 15	-16.78760701
Mm.270304	7 out of 15	-16.79075075
Pik3c2g	9 out of 15	-16.81397282
Mmp28	9 out of 15	-16.81481666
AK049403	8 out of 15	-16.82379477
Negr1	8 out of 15	-16.83899557
Myo9a	11 out of 15	-16.84114921
Pigz	8 out of 15	-16.84684123
Mycbpap	8 out of 15	-16.8489144
LOC713830	9 out of 15	-16.85469239
Smarcal1	8 out of 15	-16.85762632
2310030G06Rik	10 out of 15	-16.86469117
Tmtc2	8 out of 15	-16.87209862
Cab39l	11 out of 15	-16.89468558
2010001K21Rik	7 out of 15	-16.90581846
432607	8 out of 15	-16.91210386
Kif1c	12 out of 15	-16.91410819
Mm.446457	9 out of 15	-16.91812869
H2-Ke6	10 out of 15	-16.92468269
Aktip	10 out of 15	-16.93069516
Prrc2b	9 out of 15	-16.9334803
LOC696389	10 out of 15	-16.9346681
Fam13a	12 out of 15	-16.97153054
Ptprm	10 out of 15	-16.97287663
Ndst1	10 out of 15	-16.98505468
Mm.239446	7 out of 15	-17.00637524
Wdr96	9 out of 15	-17.01142199
Acaca	11 out of 15	-17.0188553
Cadps2	11 out of 15	-17.04797133
LRP2	10 out of 15	-17.07495142
Mapk12	9 out of 15	-17.0826393
Slc1a2	8 out of 15	-17.10372468
Celf2	11 out of 15	-17.11127176
A_52_P186362	9 out of 15	-17.12849133
Mosc1	7 out of 15	-17.13556403
D830026I12Rik	8 out of 15	-17.14301135
Ccdc17	8 out of 15	-17.14779011
Tmem205	9 out of 15	-17.15379908
Zbtb10	11 out of 15	-17.16772326
Slc6a4	11 out of 15	-17.16966736
Zcchc7	10 out of 15	-17.190243
SMAD6	9 out of 15	-17.19215953
CCDC85B	10 out of 15	-17.19467204
A_51_P114236	10 out of 15	-17.21484878
4930579G22Rik	8 out of 15	-17.22503555
WIF1	8 out of 15	-17.22882928
Pxmp2	9 out of 15	-17.23131026
Asf1a	11 out of 15	-17.23740529
Pink1	7 out of 15	-17.26446876
Ccr7	7 out of 15	-17.27920251
Gm10825	7 out of 15	-17.27955398
D030029J20Rik	8 out of 15	-17.28969447
Cd99	8 out of 15	-17.35634076
Arhgef17	10 out of 15	-17.35678762
Myh14	8 out of 15	-17.35825756
Aldh1a1	8 out of 15	-17.35939806
Fhad1	10 out of 15	-17.37754285
Opa1	14 out of 15	-17.38024793
Pclo	7 out of 15	-17.38746498
Antxr1	7 out of 15	-17.39161136
Zfp318	8 out of 15	-17.39638487
Adcy9	10 out of 15	-17.40516639
Btla	9 out of 15	-17.41026253
4930529M08Rik	10 out of 15	-17.41666921
Gulp1	10 out of 15	-17.44564212
Wdr65	8 out of 15	-17.45674746
Adk	12 out of 15	-17.48279412
Adck3	8 out of 15	-17.50928814
Gprasp1	8 out of 15	-17.52580276
Cckar	8 out of 15	-17.53211119
Ccdc108	10 out of 15	-17.55568689
Reps2	8 out of 15	-17.55814404
Abhd14b	11 out of 15	-17.66136465
CD22	8 out of 15	-17.67694133
Adrb1	8 out of 15	-17.68977318
Sp4	13 out of 15	-17.69562719
Helz	11 out of 15	-17.71839463
Slc6a9	10 out of 15	-17.7276495
Gucy1b3	10 out of 15	-17.7317045
Hecw2	9 out of 15	-17.74648776
Isca1	13 out of 15	-17.74753601
A_52_P586391	8 out of 15	-17.75567473
LOC696592	11 out of 15	-17.75581226
Mm.52682	9 out of 15	-17.7641003
Dmd	11 out of 15	-17.76434782
Gstt1	8 out of 15	-17.78115516
Irx5	10 out of 15	-17.85947736
Ear1	7 out of 15	-17.86360248
Gpr34	8 out of 15	-17.86809487
Snx22	8 out of 15	-17.86881814
Cirbp	8 out of 15	-17.87256935
PRICKLE1	10 out of 15	-17.87885711
LOC717025	10 out of 15	-17.88607898
Camk2n1	9 out of 15	-17.90122103
Rftn2	8 out of 15	-17.92581966
Rprd2	13 out of 15	-17.93116474
Ttc6	8 out of 15	-17.93741159
B230208H11Rik	9 out of 15	-17.94092099
Tppp	9 out of 15	-17.955295
Bnipl	9 out of 15	-17.9593062
A430035B10Rik	9 out of 15	-18.00619564
LOC695217	8 out of 15	-18.01422335
LOC698774	10 out of 15	-18.04703774
DAPL1	9 out of 15	-18.05042374
1110035H17Rik	9 out of 15	-18.06186854
Hist2h2be	8 out of 15	-18.06899916
Ddx26b	11 out of 15	-18.07571758
AK048091	8 out of 15	-18.10829066
Pelo	11 out of 15	-18.13986505
Ccdc88c	8 out of 15	-18.14110715
A_52_P700200	8 out of 15	-18.15043979
SLC22A23	9 out of 15	-18.18060573
LOC701926	8 out of 15	-18.21578173
LOC718887	10 out of 15	-18.23548944
Dhrs3	8 out of 15	-18.25154792
Prss8	10 out of 15	-18.29771185
Bmpr2	13 out of 15	-18.3009179
Pdcd4	12 out of 15	-18.3102883
Orc3	11 out of 15	-18.31171626
Syde2	9 out of 15	-18.31358667
Scn7a	7 out of 15	-18.37019802
Mm.384193	9 out of 15	-18.38777482
Cyp39a1	10 out of 15	-18.39510462
Mm.236573	9 out of 15	-18.40992283
Ebf1	11 out of 15	-18.41166942
Mm.25035	10 out of 15	-18.41712377
Chka	10 out of 15	-18.42353002
2900056M20Rik	10 out of 15	-18.43393721
4930523C07Rik	10 out of 15	-18.44733374
Nuak1	7 out of 15	-18.45323814
Vegfa	12 out of 15	-18.45735489
Bambi	8 out of 15	-18.46094694
GUCY1A3	11 out of 15	-18.47243274
Gm994	8 out of 15	-18.47295526
Klf12	10 out of 15	-18.47863761
Mllt6	14 out of 15	-18.49912229
Efnb2	8 out of 15	-18.50186202
TSPAN13	8 out of 15	-18.50369497
Nrbp2	8 out of 15	-18.5410208
Grb7	7 out of 15	-18.55090385
Frmd6	10 out of 15	-18.56196869
FHDC1	9 out of 15	-18.56784926
D730039F16Rik	9 out of 15	-18.57882179
Echdc2	11 out of 15	-18.60238832
Mm.246506	10 out of 15	-18.60269029
BC057022	7 out of 15	-18.61873679
Slc16a9	8 out of 15	-18.62377893
LRRC17	7 out of 15	-18.62804148
Ece1	10 out of 15	-18.64894259
Nudt7	12 out of 15	-18.66160319
Pex5l	8 out of 15	-18.69977208
Dock4	9 out of 15	-18.69994658
Tenc1	8 out of 15	-18.71264234
ITIH4	7 out of 15	-18.71830429
Zzz3	10 out of 15	-18.73178676
Vsnl1	7 out of 15	-18.76593211
Acss2	12 out of 15	-18.76822131
4930562F07Rik	12 out of 15	-18.78317878
Zdhhc3	11 out of 15	-18.78939671
Malat1	10 out of 15	-18.80205282
Asgr2	8 out of 15	-18.80631074
Adam33	9 out of 15	-18.8331246
LOC713159	10 out of 15	-18.84148753
Sgpp2	7 out of 15	-18.85734391
Rasal2	9 out of 15	-18.86231843
AK041888	8 out of 15	-18.86376472
Nhlrc2	11 out of 15	-18.88090501
Fam109a	12 out of 15	-18.90836535
Sik1	9 out of 15	-18.91807887
Il12a	8 out of 15	-18.93834004
Bcl7a	10 out of 15	-18.96514814
Met	10 out of 15	-18.99140854
Trnp1	12 out of 15	-19.04020658
Eif2c4	9 out of 15	-19.04440585
Kcnq1ot1	11 out of 15	-19.04596155
A_52_P517668	7 out of 15	-19.05303146
Elf5	8 out of 15	-19.06458719
D130062J21Rik	8 out of 15	-19.06571031
Angpt2	12 out of 15	-19.07063052
Dnajc28	8 out of 15	-19.13097783
Fam82b	12 out of 15	-19.14443981
NPR2	11 out of 15	-19.17117648
Ttpa	11 out of 15	-19.18479546
Dnahc8	7 out of 15	-19.20835259
Syne2	10 out of 15	-19.2461877
2310021N16Rik	7 out of 15	-19.25633451
Fcrl1	10 out of 15	-19.2650551
Cry2	9 out of 15	-19.26826251
LOC693974	10 out of 15	-19.30486208
Clk1	10 out of 15	-19.38888801
LOC696004	11 out of 15	-19.40492429
Tspan7	11 out of 15	-19.41048967
AU020206	9 out of 15	-19.42235069
Rnf146	12 out of 15	-19.4395526
ABCB9	9 out of 15	-19.44422736
Lmbrd1	10 out of 15	-19.45393522
Gm17739	7 out of 15	-19.46953937
A_52_P328621	8 out of 15	-19.48059842
Slc35f3	9 out of 15	-19.49321723
44078	7 out of 15	-19.52013619
LOC716066	10 out of 15	-19.53041465
Fgf1	10 out of 15	-19.5414104
AU021092	8 out of 15	-19.54250293
Zfp704	12 out of 15	-19.56919375
Slc6a20a	7 out of 15	-19.60550618
Zfp266	10 out of 15	-19.61419799
Ankrd12	10 out of 15	-19.6155499
Plk5	7 out of 15	-19.63220636
D18Ertd653e	9 out of 15	-19.63321379
Pex11c	12 out of 15	-19.63779264
Kit	9 out of 15	-19.64122868
Aldoc	11 out of 15	-19.64973228
Dppa5a	11 out of 15	-19.65473673
Napsa	8 out of 15	-19.66979621
1110020A21Rik	11 out of 15	-19.67556687
Mlxipl	8 out of 15	-19.67610787
1700018F24Rik	7 out of 15	-19.68596035
5930430L01Rik	7 out of 15	-19.70224299
Dync2h1	11 out of 15	-19.70308018
Hkdc1	9 out of 15	-19.70348749
MATN4	7 out of 15	-19.71209615
Ndrg2	10 out of 15	-19.71579822
Rbbp6	13 out of 15	-19.71832963
Kif26b	8 out of 15	-19.72084356
Kcnk2	8 out of 15	-19.73739865
4930581F22Rik	10 out of 15	-19.74955138
1810011O10Rik	9 out of 15	-19.75391027
Grtp1	8 out of 15	-19.76599158
Scgb1a1	9 out of 15	-19.78666017
Tekt2	9 out of 15	-19.80138493
Amhr2	10 out of 15	-19.83813318
Sema3c	9 out of 15	-19.83968799
Scd2	12 out of 15	-19.85567023
Acrbp	10 out of 15	-19.85619188
2310010J17Rik	10 out of 15	-19.93864235
Kank4	8 out of 15	-19.97631993
Siglecg	7 out of 15	-19.98648247
Msi2	9 out of 15	-19.99760324
Rap1gap	8 out of 15	-19.99809563
Tmem42	10 out of 15	-20.00382907
Cytip	10 out of 15	-20.00716663
Rgs11	7 out of 15	-20.03573699
Myo1b	10 out of 15	-20.03909271
Adam28	9 out of 15	-20.05301713
A730009E18Rik	9 out of 15	-20.06912584
Plce1	10 out of 15	-20.07996086
Bmf	8 out of 15	-20.09004687
Ccdc101	12 out of 15	-20.09942367
Ccl27a	8 out of 15	-20.12919881
Setd7	13 out of 15	-20.13042829
Tmem100	7 out of 15	-20.14594649
Stx3	11 out of 15	-20.15193705
Ddc	8 out of 15	-20.16358326
Pipox	8 out of 15	-20.19698164
Apln	7 out of 15	-20.21167145
2010007H06Rik	8 out of 15	-20.21618851
Rac3	10 out of 15	-20.21789769
Slc26a9	8 out of 15	-20.2212349
Tmem177	9 out of 15	-20.23259353
Lass4	9 out of 15	-20.23329336
Pla2g5	10 out of 15	-20.23456575
LOC713503	10 out of 15	-20.23479198
Arap2	11 out of 15	-20.27422813
Prex2	9 out of 15	-20.28232547
TCP11L2	11 out of 15	-20.31680464
Cdc14a	13 out of 15	-20.32029514
Paip2	10 out of 15	-20.32825873
Fxyd1	10 out of 15	-20.33396671
Mesp2	9 out of 15	-20.34183573
Cmtm8	10 out of 15	-20.36779468
A530020G20Rik	10 out of 15	-20.37835019
Calcoco1	8 out of 15	-20.38756859
Upb1	9 out of 15	-20.3947267
Cd97	9 out of 15	-20.41415806
H2-Ab1	9 out of 15	-20.41438041
PRDM8	7 out of 15	-20.44945146
Gm11346	8 out of 15	-20.467381
Neu2	11 out of 15	-20.48872741
Lrrc26	8 out of 15	-20.50756779
Cux2	10 out of 15	-20.50894193
Mogat1	9 out of 15	-20.51941285
Cldn23	10 out of 15	-20.5262542
Hs3st1	9 out of 15	-20.54768106
Galntl2	7 out of 15	-20.59781753
C030014L02	9 out of 15	-20.60565844
Ppm1l	11 out of 15	-20.60747486
LOC706290	11 out of 15	-20.62970269
Vamp2	10 out of 15	-20.6422888
Olfml2a	9 out of 15	-20.64438357
Ptplad1	11 out of 15	-20.65908017
Rasgef1a	8 out of 15	-20.65995934
Eif4a2	10 out of 15	-20.66864304
Ccr6	7 out of 15	-20.67761958
Pcyt2	11 out of 15	-20.67953796
Kcnc3	10 out of 15	-20.68455843
Ang3	9 out of 15	-20.69101022
Cited2	9 out of 15	-20.70423629
AK011803	9 out of 15	-20.71622377
Pacrg	8 out of 15	-20.72394084
Txnip	12 out of 15	-20.76750195
Scn1a	8 out of 15	-20.80340404
Map1lc3a	10 out of 15	-20.856031
Zfp612	11 out of 15	-20.89703673
Acnat1	9 out of 15	-20.92057098
AHR	9 out of 15	-20.92736034
TMEM35	8 out of 15	-20.93457576
ENSMUSG00000070689	10 out of 15	-20.95380054
H2-Aa	8 out of 15	-20.96033211
Itpr1	11 out of 15	-20.98614541
Vapb	11 out of 15	-21.02312843
Alcam	11 out of 15	-21.06879401
Ang	9 out of 15	-21.10646881
Aldh2	12 out of 15	-21.15162223
HPGD	9 out of 15	-21.16320295
1810020D17Rik	12 out of 15	-21.18790341
Sult1a1	7 out of 15	-21.19455681
4930556M19Rik	9 out of 15	-21.21350748
Nckap5	8 out of 15	-21.23553786
Tspyl4	9 out of 15	-21.23954459
Cep70	11 out of 15	-21.25253644
Tmem110	8 out of 15	-21.25553217
Tmem149	11 out of 15	-21.26086549
9530091C08Rik	7 out of 15	-21.26426668
Marveld1	10 out of 15	-21.31844369
Edaradd	10 out of 15	-21.33547125
Wdr63	8 out of 15	-21.33816306
DGKB	10 out of 15	-21.34659883
Lef1	9 out of 15	-21.37734876
Sod1	11 out of 15	-21.42341501
BACH2	10 out of 15	-21.4453873
8430416G17Rik	10 out of 15	-21.46728225
Mm.381624	8 out of 15	-21.47703639
Srcin1	9 out of 15	-21.4789386
Slc6a15	10 out of 15	-21.49251894
Wbscr27	9 out of 15	-21.50892805
Pitpnm3	9 out of 15	-21.51057391
Dnahc5	9 out of 15	-21.51190462
9430079G20Rik	9 out of 15	-21.5208796
1810059H22Rik	10 out of 15	-21.57901567
Khk	10 out of 15	-21.58741378
Fmo2	9 out of 15	-21.59698761
Pdgfd	9 out of 15	-21.64650803
Syne1	10 out of 15	-21.66746222
Cldn3	11 out of 15	-21.70271171
Ube2v2	10 out of 15	-21.70872672
Tspan2	10 out of 15	-21.7087835
LOC696701	10 out of 15	-21.7421141
Lyz1	8 out of 15	-21.74390043
Mblac2	12 out of 15	-21.79610965
LOC720298	10 out of 15	-21.8022338
432575	8 out of 15	-21.81122232
AI426330	8 out of 15	-21.83873309
Ppp1r1a	9 out of 15	-21.86254587
Clmn	10 out of 15	-21.87539489
Wwp1	12 out of 15	-21.88069767
Ramp1	8 out of 15	-21.88870445
Pcmtd1	14 out of 15	-21.88899205
Strbp	11 out of 15	-21.89583086
Irx2	11 out of 15	-21.91850769
Plekha5	12 out of 15	-21.93598477
Tmprss13	11 out of 15	-21.96209981
Ldhb	7 out of 15	-21.96290458
Itgae	8 out of 15	-22.03568181
Atp8a1	11 out of 15	-22.05231161
H2-Eb1	7 out of 15	-22.11374204
Hbq1a	7 out of 15	-22.12384757
Lrrn3	7 out of 15	-22.13009614
Emc7	12 out of 15	-22.14838213
Fgfbp1	7 out of 15	-22.19358201
Tspan12	8 out of 15	-22.25220545
CADM1	12 out of 15	-22.31948335
Scgb3a2	8 out of 15	-22.32787712
Tle2	8 out of 15	-22.35487746
Kidins220	10 out of 15	-22.35517725
Chchd10	8 out of 15	-22.37453805
Ids	13 out of 15	-22.38852235
Fam120b	13 out of 15	-22.41581226
Igk	7 out of 15	-22.43198467
Scn3a	9 out of 15	-22.43395512
Grem2	8 out of 15	-22.4375289
Park2	10 out of 15	-22.48409295
Dynlt1b	10 out of 15	-22.48477086
Cd209d	7 out of 15	-22.51439773
Abca3	10 out of 15	-22.54458019
Arvcf	8 out of 15	-22.55802489
Tbcel	12 out of 15	-22.59277839
Lepr	9 out of 15	-22.60568462
Cd74	8 out of 15	-22.65031228
Ahnak	11 out of 15	-22.65138609
Gnmt	7 out of 15	-22.68345627
Aph1c	10 out of 15	-22.72588827
Emb	14 out of 15	-22.73836258
Pitpnc1	12 out of 15	-22.76306134
Ppm1a	10 out of 15	-22.79266208
Rbmxl2	10 out of 15	-22.82115917
Clstn1	10 out of 15	-22.88694272
Cmya5	11 out of 15	-22.91719679
IL8	9 out of 15	-22.92956905
Lss	10 out of 15	-22.94598853
Slco4c1	8 out of 15	-22.95602899
Vamp4	11 out of 15	-22.96092236
Sytl2	9 out of 15	-23.04326903
Ctsf	9 out of 15	-23.11055247
Sfrp2	8 out of 15	-23.13928158
Fam19a1	12 out of 15	-23.16292511
Col4a3	13 out of 15	-23.17830292
Hmgcs2	8 out of 15	-23.19832206
Cbs	9 out of 15	-23.30273957
Sfrs18	10 out of 15	-23.31546745
Baiap2l1	11 out of 15	-23.34175447
G0s2	9 out of 15	-23.35498147
Itih5	9 out of 15	-23.40445771
Nxph3	10 out of 15	-23.40453172
Fign	11 out of 15	-23.41218408
Tox3	9 out of 15	-23.44781776
SFTPB	10 out of 15	-23.51632694
DPYSL2	11 out of 15	-23.54071342
Cldn8	8 out of 15	-23.54850006
Fn3k	9 out of 15	-23.55830719
Por	9 out of 15	-23.55869766
Ces1g	11 out of 15	-23.59970943
Mfap3l	9 out of 15	-23.63504481
Reep6	10 out of 15	-23.64914839
Atrnl1	12 out of 15	-23.65727923
4921507P07Rik	10 out of 15	-23.66940061
CFTR	7 out of 15	-23.68121161
Ckm	8 out of 15	-23.68398917
Hey1	7 out of 15	-23.71575482
Macrod1	11 out of 15	-23.81039946
AI854703	9 out of 15	-23.82270501
Thrb	13 out of 15	-23.83036282
Mgst1	11 out of 15	-23.83897617
Entpd8	8 out of 15	-23.84041623
Fbxo7	14 out of 15	-23.84447981
BC004015	9 out of 15	-23.86009895
H2-Ob	8 out of 15	-23.87700812
Mpped2	9 out of 15	-23.88051223
Tmem50b	12 out of 15	-23.94919008
Nbeal1	11 out of 15	-23.9691296
D630039A03Rik	11 out of 15	-23.97645433
Ntn4	12 out of 15	-23.99279708
Pde4a	11 out of 15	-24.00292002
Fcrla	7 out of 15	-24.00809594
Ppp2r2c	7 out of 15	-24.01341482
Nrxn1	12 out of 15	-24.04329093
Fxyd2	9 out of 15	-24.05293932
Acbd4	11 out of 15	-24.09251275
5730416O20Rik	9 out of 15	-24.13121609
Lpcat1	11 out of 15	-24.13703242
Rbp4	9 out of 15	-24.14029656
Hlf	9 out of 15	-24.14900737
Akap5	9 out of 15	-24.30226515
Crebl2	11 out of 15	-24.32172171
A_51_P305138	8 out of 15	-24.38949189
Cxcr5	7 out of 15	-24.44998697
Tnxb	8 out of 15	-24.53072723
Cidec	7 out of 15	-24.61081125
Abi3bp	9 out of 15	-24.61997629
Sipa1l1	13 out of 15	-24.67922827
LOC710040	8 out of 15	-24.69794704
C77370	12 out of 15	-24.79857045
Ak7	9 out of 15	-24.93879816
SORD	10 out of 15	-24.94758017
LOC703104	11 out of 15	-24.95058549
Rab6b	11 out of 15	-24.96195258
Rassf3	9 out of 15	-24.96423992
Gkn3	7 out of 15	-25.00392161
Inpp5k	10 out of 15	-25.0093381
Dusp26	9 out of 15	-25.08471403
Srr	10 out of 15	-25.13558832
Rab3a	9 out of 15	-25.13910966
Morn1	12 out of 15	-25.15329376
Iqca	12 out of 15	-25.20221282
6230424C14Rik	9 out of 15	-25.21228401
Slc26a10	10 out of 15	-25.25362906
Ighv14-2	7 out of 15	-25.28602157
Vldlr	9 out of 15	-25.31878022
Fibp	7 out of 15	-25.36801257
Pla2g2d	8 out of 15	-25.40787205
Utrn	13 out of 15	-25.40917731
Reck	10 out of 15	-25.41752563
Cyp3a13	8 out of 15	-25.45087727
Abcd3	11 out of 15	-25.4648592
Kifc2	8 out of 15	-25.50485529
Cttnbp2	8 out of 15	-25.57148375
Sema6a	8 out of 15	-25.62369759
Cd19	7 out of 15	-25.63471518
Dcxr	10 out of 15	-25.6373644
LOC717947	9 out of 15	-25.67011176
Gpc3	10 out of 15	-25.71219608
Kcnip4	14 out of 15	-25.75624249
Gypa	7 out of 15	-25.77514884
Gid4	12 out of 15	-25.84600657
Tmem116	9 out of 15	-25.85869001
Gm6792	7 out of 15	-25.86704544
Sema3e	9 out of 15	-25.89108712
Fbln5	10 out of 15	-25.94533597
Ang2	9 out of 15	-25.95300654
Gm11545	9 out of 15	-25.97287075
Hdac11	10 out of 15	-25.97819042
LOC717354	8 out of 15	-25.98900486
Iglv1	8 out of 15	-26.0315038
Gm9856	10 out of 15	-26.07519433
Hes2	10 out of 15	-26.13106807
LOC709874	10 out of 15	-26.14826461
2810055G20Rik	11 out of 15	-26.15511058
Dnase2a	13 out of 15	-26.17154566
N28178	10 out of 15	-26.18922991
C1qtnf2	9 out of 15	-26.201598
Izumo4	9 out of 15	-26.2163702
CX3CL1	9 out of 15	-26.24266969
Mapt	8 out of 15	-26.24712631
LOC713961	9 out of 15	-26.24784467
0610007P22Rik	8 out of 15	-26.24913855
Enpep	8 out of 15	-26.30549684
Maob	9 out of 15	-26.39154751
Kazald1	11 out of 15	-26.40064295
Dgat2	8 out of 15	-26.53584522
LOC722479	10 out of 15	-26.54166296
1110012J17Rik	12 out of 15	-26.56177919
9530003J23Rik	9 out of 15	-26.590672
MMP15	10 out of 15	-26.63351353
Scube2	7 out of 15	-26.68707508
MAMDC2	8 out of 15	-26.70800786
Ptp4a3	8 out of 15	-26.72621908
Car8	9 out of 15	-26.82649553
ATP2A3	10 out of 15	-26.82835541
Lpar3	8 out of 15	-26.87370655
Tmem45b	8 out of 15	-26.9042779
Nr3c2	11 out of 15	-26.91194375
Pdk1	11 out of 15	-26.93729874
44082	12 out of 15	-26.95238284
Bnip3l	11 out of 15	-26.97683726
ITGA1	13 out of 15	-26.98717975
Irs1	10 out of 15	-27.05564901
Ogn	7 out of 15	-27.09234473
Ggnbp1	10 out of 15	-27.09479804
Plagl1	9 out of 15	-27.15652461
Mtap7	11 out of 15	-27.18346041
LAMA3	9 out of 15	-27.18357619
Inadl	11 out of 15	-27.20045381
2900006A17Rik	8 out of 15	-27.20938213
AB041803	9 out of 15	-27.20966447
Pde5a	12 out of 15	-27.22126254
Cbx7	8 out of 15	-27.23665565
Fmod	9 out of 15	-27.23761049
Foxp2	10 out of 15	-27.2699452
Fibin	8 out of 15	-27.27468373
Igh-VJ558	8 out of 15	-27.29921059
Dnahc7c	10 out of 15	-27.34830065
Akr1b7	8 out of 15	-27.368336
Sc5d	10 out of 15	-27.39852705
